customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,client_value,client_risk
CUST104994,21,Female,Karaganda,Medium,77.97,3,8089.71,230.98,15.0,Electronics,96,0.43,False,0.07,0.48,Low,6.0,2.03,Medium,No,1,Online Wallet,False,False,True,3.77,11,37,38,Bronze,Social Media,1,-35,2921,False,Premium,310,40.29,2559.31,630754.6886999999,0.375
CUST105006,59,Female,Almaty,Low,83.18,4,8364.08,81.51,39.0,Electronics,175,0.14,True,0.26,0.91,High,16.0,2.62,Low,Yes,9,Cash,False,True,True,14.4,7,1,38,Bronze,SMS,0,-18,539,True,0,74,72.98,12378.26,695724.1744,0.4
CUST105009,23,Female,Almaty,Medium,91.03,4,9175.11,143.43,45.0,Electronics,289,0.98,False,0.14,0.48,High,0.0,4.57,Medium,No,3,Online Wallet,True,False,True,15.67,9,0,9,Platinum,Social Media,5,-16,3339,False,Basic,103,74.47,4876.1,835210.2633000001,0.0
CUST105013,27,Male,Shymkent,Medium,75.68,8,9352.28,130.44,42.0,Electronics,38,0.85,False,0.61,0.17,Medium,8.0,1.55,High,No,4,Online Wallet,False,True,False,13.33,11,10,33,Bronze,SMS,5,-73,2970,False,0,100,61.85,4167.89,707780.5504000001,0.18604651162790697
CUST105023,32,Male,Astana,High,74.01,3,9306.63,170.82,13.0,Groceries,323,0.33,False,0.3,0.82,Medium,16.0,4.07,Medium,Yes,2,Online Wallet,False,True,True,19.47,2,28,37,Platinum,SMS,4,-79,271,False,0,234,63.16,10367.31,688783.6863,1.1428571428571428
CUST105026,26,Male,Shymkent,High,89.51,3,5777.6,196.26,12.0,Groceries,280,0.72,False,0.77,0.39,Medium,1.0,2.93,Medium,No,2,Cash,False,False,True,11.48,4,25,31,Platinum,Social Media,8,98,893,False,0,173,75.94,3058.97,517152.9760000001,0.07692307692307693
CUST105035,67,Female,Shymkent,Medium,80.61,9,9218.1,403.45,9.0,Beauty,166,0.19,False,0.81,0.22,Medium,2.0,3.43,Low,No,2,Card,True,False,True,3.89,4,48,0,Gold,SMS,9,25,2697,False,Premium,102,93.08,15919.47,743071.041,0.2
CUST105045,64,Female,Shymkent,Medium,66.1,2,9117.94,55.27,28.0,Electronics,269,0.12,False,0.33,0.43,Low,4.0,3.38,Low,Yes,4,Online Wallet,True,True,False,1.1,2,47,26,Platinum,SMS,6,-9,677,False,Basic,313,44.86,10283.4,602695.834,0.13793103448275862
CUST105054,67,Male,Karaganda,High,71.92,7,9384.92,300.65,33.0,Clothing,83,0.96,False,0.88,0.8,High,13.0,4.17,Medium,Yes,1,Card,True,True,True,7.66,9,13,13,Platinum,Social Media,4,29,2355,True,Premium,286,27.69,11450.92,674963.4464,0.38235294117647056
CUST105055,20,Female,Almaty,Medium,90.26,8,5766.05,45.28,29.0,Electronics,45,0.68,True,0.17,0.68,High,14.0,3.99,High,No,5,Cash,True,False,True,8.58,4,35,33,Silver,SMS,5,-68,2802,True,Premium,70,86.1,7053.56,520443.67300000007,0.4666666666666667
CUST105058,33,Male,Astana,High,93.09,3,7870.1,239.33,10.0,Clothing,188,0.34,True,0.01,0.49,Low,9.0,3.64,Medium,Yes,5,Cash,True,True,True,16.16,8,14,3,Gold,Email,0,-17,3514,True,Premium,21,30.14,19115.35,732627.609,0.8181818181818182
CUST105060,47,Female,Karaganda,Low,71.99,5,7901.67,441.27,32.0,Clothing,288,0.76,True,0.95,0.67,Low,14.0,1.06,Low,Yes,4,Online Wallet,False,True,True,18.91,7,22,25,Gold,Social Media,7,-17,1484,False,0,273,98.14,12255.36,568841.2233,0.42424242424242425
CUST105061,65,Female,Almaty,High,89.05,7,7164.1,29.97,48.0,Clothing,307,0.97,True,0.59,0.25,High,19.0,3.67,High,Yes,8,Online Wallet,False,True,True,6.33,14,25,2,Bronze,Social Media,3,61,1796,False,0,311,79.24,18138.29,637963.105,0.3877551020408163
CUST105062,27,Female,Astana,High,98.98,5,6060.46,76.22,27.0,Clothing,358,0.08,False,0.43,0.26,High,1.0,2.84,High,Yes,6,Card,False,False,False,10.87,12,25,11,Bronze,Social Media,3,-79,2943,False,Basic,199,14.24,15650.73,599864.3308,0.03571428571428571
CUST105064,55,Male,Shymkent,Low,80.81,5,7767.99,185.37,24.0,Groceries,53,0.9,True,0.28,0.82,Low,19.0,2.19,High,No,3,Cash,True,False,False,4.59,2,38,5,Gold,Email,7,-88,2265,False,Premium,47,0.85,19858.89,627731.2719,0.76
CUST105070,27,Female,Astana,High,72.37,6,7383.33,329.13,6.0,Groceries,318,0.71,False,0.16,0.91,Medium,3.0,1.58,Low,No,3,Card,False,False,False,8.06,14,43,1,Gold,Social Media,4,59,2782,False,Premium,168,98.58,14609.62,534331.5921,0.42857142857142855
CUST105074,63,Female,Almaty,High,89.21,7,9668.14,129.46,30.0,Electronics,295,0.77,False,0.19,0.3,Low,18.0,4.63,High,Yes,5,Online Wallet,True,True,True,1.52,5,45,7,Bronze,Email,6,28,165,True,0,78,42.03,19977.13,862494.7693999999,0.5806451612903226
CUST105076,68,Female,Shymkent,Low,86.06,1,9417.48,448.03,40.0,Clothing,232,0.42,False,0.83,0.02,Medium,17.0,3.08,Low,Yes,5,Cash,False,False,False,10.12,6,28,21,Platinum,App,8,47,398,False,Premium,247,57.62,16639.76,810468.3288,0.4146341463414634
CUST105077,63,Female,Astana,High,94.53,1,5725.68,223.25,48.0,Beauty,335,0.01,True,0.05,0.56,Low,17.0,4.24,Medium,No,5,Cash,False,False,False,9.62,7,20,6,Gold,SMS,6,-33,3165,False,Premium,164,83.25,18935.95,541248.5304,0.3469387755102041
CUST105081,23,Male,Astana,Low,95.21,9,7330.28,319.8,22.0,Beauty,0,0.41,True,0.56,0.47,High,16.0,4.01,High,Yes,5,Online Wallet,False,False,True,17.64,12,15,26,Silver,App,8,43,1057,False,Basic,261,93.74,8398.3,697915.9587999999,0.6956521739130435
CUST105090,35,Male,Astana,High,69.7,5,8804.41,371.27,10.0,Electronics,117,0.42,True,0.06,0.95,Low,16.0,2.22,Low,No,1,Cash,True,False,False,17.22,14,28,8,Gold,App,2,-85,2824,False,Premium,262,51.68,218.98,613667.377,1.4545454545454546
CUST105092,19,Female,Astana,Low,73.39,6,7423.13,210.26,32.0,Beauty,292,0.19,False,0.78,0.46,Low,8.0,1.48,Low,No,7,Card,True,False,True,6.81,7,33,6,Bronze,App,1,-17,1061,True,Basic,314,22.17,9153.66,544783.5107,0.24242424242424243
CUST105096,53,Female,Almaty,Low,84.63,2,8616.42,123.58,5.0,Groceries,259,0.87,False,0.25,0.61,Medium,11.0,4.64,Low,Yes,8,Cash,True,False,True,3.09,5,3,1,Bronze,App,5,-89,902,True,Basic,261,52.54,18028.05,729207.6246,1.8333333333333333
CUST105107,21,Male,Almaty,Low,91.38,5,8363.3,368.88,33.0,Groceries,229,0.98,True,0.64,0.7,High,15.0,4.22,Medium,Yes,7,Card,False,True,True,5.95,13,24,30,Platinum,SMS,4,-84,1888,False,0,308,75.2,13520.83,764238.3539999999,0.4411764705882353
CUST105121,55,Female,Astana,Low,84.57,0,9236.71,460.19,28.0,Beauty,5,0.98,False,0.4,0.62,Low,17.0,4.26,High,No,3,Cash,True,True,True,3.07,5,5,16,Gold,App,1,-24,1771,True,Basic,148,48.56,1373.62,781148.5646999999,0.5862068965517241
CUST105122,55,Female,Shymkent,High,98.0,2,8377.92,61.43,11.0,Beauty,184,0.54,False,0.62,0.52,Medium,5.0,2.8,Medium,Yes,8,Online Wallet,True,False,False,7.52,7,16,14,Silver,Social Media,7,-60,466,False,Basic,329,4.36,18433.96,821036.16,0.4166666666666667
CUST105124,65,Female,Astana,Medium,80.09,4,6619.21,139.39,1.0,Beauty,13,0.35,False,0.83,0.32,High,8.0,4.14,Low,No,7,Cash,True,True,True,13.77,5,8,31,Silver,Social Media,9,-80,2271,True,0,266,16.79,2978.66,530132.5289,4.0
CUST105131,67,Male,Shymkent,Low,89.75,4,7127.06,96.29,40.0,Groceries,331,0.76,False,0.95,0.09,High,16.0,1.65,Low,No,9,Card,True,False,False,13.59,13,39,1,Gold,Email,4,62,3397,False,Basic,343,35.01,3786.69,639653.635,0.3902439024390244
CUST105132,24,Male,Almaty,Medium,93.13,1,8936.2,112.73,25.0,Electronics,104,0.41,False,0.56,0.94,Medium,10.0,3.48,High,No,5,Online Wallet,True,True,True,14.22,5,48,21,Bronze,Social Media,3,4,1075,False,Premium,308,20.36,6821.38,832228.306,0.38461538461538464
CUST105133,20,Female,Almaty,High,74.61,5,6938.78,90.58,9.0,Electronics,131,0.4,True,0.78,0.31,Medium,10.0,1.22,High,No,3,Online Wallet,False,False,False,14.18,3,40,4,Platinum,Social Media,0,-100,83,False,Basic,346,15.93,5433.39,517702.3758,1.0
CUST105136,37,Female,Almaty,Medium,88.88,4,7152.03,41.34,37.0,Electronics,157,0.71,False,0.95,0.46,High,0.0,2.83,Medium,No,3,Online Wallet,True,False,True,2.35,1,46,12,Platinum,App,1,-80,2901,False,Basic,325,42.2,1482.03,635672.4264,0.0
CUST105140,22,Female,Karaganda,Medium,88.51,6,6207.91,51.52,21.0,Clothing,278,0.14,False,1.0,0.34,Medium,15.0,2.92,Medium,Yes,4,Online Wallet,True,False,True,14.88,7,16,37,Gold,App,2,61,2062,False,Basic,214,56.96,19253.5,549462.1141,0.6818181818181818
CUST105142,21,Female,Astana,High,96.7,1,5644.53,417.18,1.0,Clothing,208,0.47,False,0.99,0.25,Medium,13.0,1.45,Medium,Yes,4,Online Wallet,True,True,True,3.74,2,2,12,Gold,Social Media,3,-3,3187,False,Basic,267,20.2,17310.68,545826.051,6.5
CUST105146,40,Male,Karaganda,High,53.33,0,9705.33,336.87,32.0,Clothing,86,0.04,False,0.1,0.1,Low,9.0,2.35,Medium,No,5,Card,False,True,True,2.99,9,4,13,Gold,Email,4,4,1691,True,Premium,139,81.23,13649.54,517585.2489,0.2727272727272727
CUST105152,62,Male,Almaty,High,78.82,4,8228.72,478.58,35.0,Beauty,297,0.01,True,0.09,0.53,Medium,11.0,2.68,Low,No,9,Cash,True,True,False,8.2,10,39,28,Silver,Social Media,2,80,3457,True,Basic,286,90.55,12465.71,648587.7103999999,0.3055555555555556
CUST105166,38,Male,Karaganda,Low,59.81,1,9975.27,362.7,11.0,Electronics,341,0.53,False,0.27,0.6,Medium,2.0,3.89,Low,No,2,Card,False,False,True,7.11,12,34,7,Silver,Social Media,6,37,2391,True,Basic,292,66.28,1838.41,596620.8987,0.16666666666666666
CUST105170,62,Female,Astana,Medium,90.56,7,9834.46,358.18,31.0,Beauty,305,0.75,False,0.05,0.02,Medium,8.0,4.31,Medium,No,8,Online Wallet,True,True,False,6.81,13,41,7,Gold,SMS,7,45,3300,True,Basic,278,6.49,13701.04,890608.6976,0.25
CUST105174,58,Female,Astana,Medium,87.9,1,7855.69,427.9,14.0,Electronics,198,0.27,False,0.11,0.19,High,9.0,4.86,Medium,No,1,Cash,True,True,False,7.39,8,11,12,Gold,SMS,5,-61,3548,False,0,239,97.1,14984.15,690515.151,0.6
CUST105175,22,Female,Karaganda,Medium,69.14,4,7531.04,156.51,22.0,Beauty,97,0.59,False,0.54,0.57,High,13.0,2.51,High,No,5,Online Wallet,False,True,False,15.07,5,39,19,Platinum,Email,3,-5,2928,False,Premium,75,24.74,11875.0,520696.1056,0.5652173913043478
CUST105192,63,Male,Astana,Medium,90.41,1,8468.37,378.92,19.0,Electronics,151,0.43,False,0.64,0.72,Medium,2.0,4.59,High,No,0,Card,True,False,True,2.13,2,44,9,Platinum,Email,9,49,3045,True,0,361,97.98,5456.24,765625.3317000001,0.1
CUST105194,64,Male,Karaganda,Medium,68.87,3,9155.0,138.06,33.0,Beauty,153,0.43,False,0.31,0.27,Medium,1.0,3.83,High,No,5,Online Wallet,False,True,False,17.33,14,7,16,Platinum,App,8,-25,112,True,0,68,68.8,908.04,630504.8500000001,0.029411764705882353
CUST105203,23,Female,Almaty,Medium,62.09,4,9569.16,270.49,43.0,Clothing,95,0.38,True,0.28,0.42,High,0.0,1.4,High,No,0,Online Wallet,False,False,False,1.66,0,10,11,Platinum,SMS,0,81,1348,False,Premium,190,67.75,8039.93,594149.1444,0.0
CUST105208,50,Male,Astana,Medium,72.69,5,9119.04,197.86,36.0,Clothing,174,0.32,False,0.31,0.66,High,8.0,3.68,Low,Yes,6,Card,False,False,False,15.3,14,40,24,Silver,Social Media,2,-64,3573,False,0,279,44.96,625.91,662863.0176,0.21621621621621623
CUST105210,34,Male,Astana,Low,71.78,7,7400.75,231.18,42.0,Clothing,310,0.76,True,0.72,0.06,High,5.0,3.14,Medium,No,0,Cash,False,True,False,3.87,2,3,12,Bronze,App,3,-55,867,True,Basic,330,11.7,3843.78,531225.835,0.11627906976744186
CUST105213,59,Female,Almaty,High,87.95,8,9165.46,325.56,49.0,Clothing,125,0.96,True,0.51,0.6,Medium,1.0,4.98,Medium,No,8,Online Wallet,True,True,False,8.32,5,23,22,Gold,App,9,-3,2784,True,Premium,138,76.9,3390.64,806102.2069999999,0.02
CUST105218,68,Female,Shymkent,High,84.03,9,6377.29,445.48,45.0,Electronics,123,0.45,False,0.06,0.48,Low,12.0,3.12,Low,Yes,6,Card,False,False,True,14.25,1,9,14,Gold,Email,1,80,2536,True,Basic,292,13.36,2790.02,535883.6787,0.2608695652173913
CUST105226,56,Male,Almaty,Medium,68.22,9,7482.74,315.46,25.0,Electronics,232,0.76,True,0.63,0.35,Low,10.0,1.98,Low,No,8,Card,False,True,False,5.05,8,26,13,Bronze,App,1,35,902,True,0,325,28.23,6754.42,510472.5228,0.38461538461538464
CUST105245,46,Male,Karaganda,Medium,97.65,9,9532.67,58.51,6.0,Groceries,76,0.18,True,0.89,0.17,Low,19.0,2.19,High,Yes,2,Cash,True,False,False,7.47,2,38,8,Gold,App,9,-81,1992,False,Basic,212,13.75,5319.79,930865.2255000001,2.7142857142857144
CUST105246,67,Female,Astana,Low,99.54,2,7302.49,402.39,12.0,Groceries,217,0.99,False,0.59,0.82,Medium,15.0,4.92,Medium,No,5,Card,False,True,False,14.5,7,0,37,Platinum,Email,8,94,2135,False,Premium,331,33.45,10861.32,726889.8546000001,1.1538461538461537
CUST105255,30,Female,Karaganda,Medium,85.96,9,8147.16,101.0,7.0,Groceries,337,0.5,True,0.53,0.42,Low,16.0,1.9,Low,No,9,Cash,True,True,True,17.5,4,11,35,Gold,Social Media,0,21,3384,True,Basic,239,44.63,16695.44,700329.8735999999,2.0
CUST105256,65,Female,Almaty,High,73.43,6,8253.01,174.21,26.0,Groceries,16,0.49,True,0.67,0.36,High,0.0,3.42,Medium,Yes,9,Cash,False,False,False,3.34,2,25,22,Bronze,Email,0,-20,2746,True,0,157,85.66,10915.62,606018.5243,0.0
CUST105257,66,Female,Karaganda,High,92.35,0,9125.06,8.82,12.0,Groceries,6,0.9,False,0.05,0.96,Low,10.0,4.74,High,No,0,Online Wallet,True,True,False,18.08,8,5,28,Bronze,SMS,2,-62,918,True,0,300,56.03,15477.84,842699.2909999999,0.7692307692307693
CUST105258,46,Female,Karaganda,High,52.09,8,9693.46,214.5,45.0,Electronics,102,0.83,False,0.57,0.46,High,10.0,4.86,Medium,Yes,2,Card,False,False,True,5.56,12,30,11,Silver,SMS,3,-48,1319,True,0,307,64.12,16443.1,504932.33139999997,0.21739130434782608
CUST105262,34,Female,Karaganda,Medium,75.67,0,9346.59,17.86,39.0,Beauty,277,0.41,False,0.45,0.67,Medium,18.0,2.23,Medium,Yes,1,Online Wallet,True,True,True,4.36,11,37,10,Silver,Social Media,1,-68,1559,False,Basic,341,99.55,11077.65,707256.4653,0.45
CUST105267,66,Male,Shymkent,High,89.53,3,7496.59,484.3,44.0,Beauty,341,0.02,True,0.6,0.86,Low,0.0,2.4,Low,No,5,Online Wallet,True,True,False,6.83,7,29,21,Bronze,Email,6,-15,3287,True,Premium,103,40.21,8633.67,671169.7027,0.0
CUST105273,66,Male,Shymkent,Low,95.91,4,9832.51,214.34,28.0,Beauty,184,0.69,False,0.04,0.83,Medium,2.0,3.06,Medium,Yes,0,Card,False,True,False,5.0,2,6,27,Silver,Email,4,-52,850,True,0,347,82.18,13743.0,943036.0340999999,0.06896551724137931
CUST105276,42,Male,Karaganda,High,88.81,4,7920.24,429.45,38.0,Beauty,88,0.54,True,0.95,0.77,High,18.0,4.2,Low,Yes,3,Online Wallet,True,True,False,8.85,3,19,12,Gold,Email,1,7,1029,True,Premium,323,84.19,13075.28,703396.5144,0.46153846153846156
CUST105280,60,Male,Almaty,High,99.2,4,8512.61,485.57,39.0,Clothing,104,0.9,False,0.17,0.64,Medium,3.0,1.21,Medium,No,6,Cash,False,False,False,15.76,0,3,20,Platinum,Email,4,-48,38,True,Basic,356,61.22,16104.9,844450.9120000001,0.075
CUST105281,49,Male,Almaty,Medium,68.07,5,8169.44,147.82,42.0,Groceries,116,0.39,False,0.54,0.4,Medium,13.0,1.28,Low,No,3,Card,True,True,False,7.62,6,10,19,Silver,App,3,-57,1023,False,Basic,165,94.44,15238.89,556093.7808,0.3023255813953488
CUST105287,18,Female,Karaganda,High,99.31,1,9064.74,292.72,24.0,Beauty,141,0.43,True,0.06,0.21,Medium,17.0,2.36,High,Yes,7,Online Wallet,True,False,False,18.49,3,13,23,Silver,Email,7,45,344,False,Basic,336,54.48,19878.3,900219.3294,0.68
CUST105291,58,Male,Shymkent,Low,81.17,0,7412.65,333.71,32.0,Clothing,64,0.88,False,0.25,0.65,Medium,3.0,1.38,Medium,No,5,Online Wallet,True,False,True,2.59,10,3,9,Bronze,SMS,0,45,416,False,0,133,24.2,19719.89,601684.8005,0.09090909090909091
CUST105292,68,Female,Karaganda,Low,75.41,2,9186.82,333.75,31.0,Electronics,192,0.38,False,0.41,0.88,Medium,18.0,4.93,Low,No,4,Online Wallet,True,False,False,8.65,1,32,11,Bronze,SMS,0,50,3386,False,Premium,216,65.95,1457.61,692778.0961999999,0.5625
CUST105299,36,Female,Shymkent,Low,94.61,7,8984.73,95.5,7.0,Beauty,216,0.38,True,0.8,0.47,High,0.0,3.28,Medium,Yes,1,Online Wallet,True,True,True,4.87,6,14,10,Silver,App,8,25,161,False,Basic,206,43.09,9325.21,850045.3053,0.0
CUST105301,19,Female,Shymkent,Medium,55.64,2,9308.54,404.83,26.0,Electronics,103,0.68,True,0.28,0.1,Low,15.0,3.19,Medium,No,6,Online Wallet,True,True,True,9.0,13,36,22,Platinum,App,4,-73,3279,True,Premium,277,72.43,17010.64,517927.16560000007,0.5555555555555556
CUST105303,62,Male,Almaty,Low,88.51,9,8686.33,75.71,34.0,Beauty,154,0.43,True,0.09,0.85,High,15.0,1.42,Low,Yes,1,Card,False,False,False,19.41,9,31,4,Platinum,App,0,32,920,False,0,347,62.35,16543.76,768827.0683,0.42857142857142855
CUST105304,32,Male,Astana,Low,52.79,8,9495.06,299.5,33.0,Clothing,218,0.12,True,1.0,0.1,Medium,18.0,2.96,Low,No,3,Card,True,False,True,14.75,13,13,31,Silver,Social Media,9,68,220,True,Basic,150,63.86,16887.24,501244.21739999996,0.5294117647058824
CUST105309,57,Female,Shymkent,High,71.17,6,7423.32,49.92,6.0,Groceries,166,0.91,True,0.28,0.82,High,6.0,2.26,Medium,No,1,Online Wallet,True,False,False,1.96,2,39,33,Bronze,SMS,4,66,3226,False,Basic,1,54.33,3666.26,528317.6844,0.8571428571428571
CUST105310,35,Male,Almaty,High,64.27,7,8980.69,78.53,22.0,Groceries,348,0.26,True,0.3,0.75,High,12.0,3.94,High,No,7,Card,False,False,True,17.37,12,47,26,Platinum,Email,7,11,966,True,Basic,306,11.14,12729.51,577188.9463,0.5217391304347826
CUST105312,65,Male,Shymkent,High,80.26,2,9416.57,267.69,17.0,Groceries,260,0.54,True,0.03,0.08,Medium,4.0,1.32,High,Yes,0,Online Wallet,False,False,True,2.83,1,22,27,Gold,SMS,6,98,3060,False,Premium,125,17.61,6235.84,755773.9082000001,0.2222222222222222
CUST105313,19,Male,Almaty,Medium,98.21,5,6141.26,82.15,20.0,Groceries,337,1.0,False,0.65,0.13,Medium,1.0,1.24,High,Yes,9,Cash,False,True,True,15.79,13,40,23,Gold,Social Media,1,2,357,False,0,137,24.22,7071.0,603133.1446,0.047619047619047616
CUST105321,53,Female,Almaty,Medium,85.99,1,7238.7,61.82,43.0,Clothing,159,0.13,True,0.17,0.32,Medium,10.0,3.97,High,Yes,0,Online Wallet,False,False,False,9.66,14,7,19,Bronze,Social Media,7,10,2559,True,Premium,287,83.84,1474.13,622455.813,0.22727272727272727
CUST105323,45,Female,Karaganda,Low,91.91,4,5940.28,6.97,7.0,Electronics,179,0.66,False,0.42,0.36,High,12.0,1.04,Low,Yes,3,Card,False,True,True,14.39,2,16,7,Silver,Social Media,8,28,1248,False,Basic,67,50.21,16674.1,545971.1348,1.5
CUST105343,28,Male,Almaty,Medium,89.3,9,5883.27,421.73,7.0,Beauty,149,0.2,True,0.5,0.74,Medium,8.0,1.75,Low,No,5,Card,True,True,False,15.27,9,9,9,Bronze,Email,0,5,2440,False,0,209,17.68,17242.08,525376.011,1.0
CUST105345,60,Female,Astana,Low,92.68,9,8771.96,99.1,27.0,Clothing,287,0.05,True,0.49,0.94,Low,3.0,1.15,Low,No,6,Cash,True,True,False,9.13,7,11,27,Silver,Email,4,-22,142,True,Premium,111,3.14,8618.72,812985.2528,0.10714285714285714
CUST105348,47,Male,Karaganda,High,84.03,7,5950.61,168.41,36.0,Beauty,208,0.06,False,0.06,0.74,Medium,14.0,4.53,High,No,7,Card,True,True,True,17.96,12,8,5,Bronze,SMS,9,4,202,True,Basic,263,97.63,7596.15,500029.7583,0.3783783783783784
CUST105355,51,Female,Almaty,High,89.93,2,9011.74,460.77,15.0,Groceries,70,0.86,True,0.23,0.22,Low,0.0,1.38,Low,Yes,3,Card,False,False,False,16.54,6,29,14,Gold,Social Media,0,-46,1157,True,0,8,86.97,6825.32,810425.7782000001,0.0
CUST105357,65,Female,Astana,Low,57.7,4,9230.87,124.91,15.0,Clothing,218,0.32,True,0.91,0.47,Low,16.0,1.48,Medium,No,8,Online Wallet,False,True,True,4.24,1,29,31,Gold,App,6,-82,178,False,Basic,249,71.33,16044.9,532621.199,1.0
CUST105367,69,Male,Shymkent,Low,97.14,6,6170.45,332.75,43.0,Beauty,249,0.01,False,0.18,0.93,Medium,10.0,4.04,Low,No,2,Online Wallet,False,False,True,14.69,1,44,16,Platinum,Social Media,6,-26,2093,False,0,22,78.16,17643.23,599397.513,0.22727272727272727
CUST105383,48,Female,Karaganda,Medium,56.29,4,9823.12,493.33,31.0,Groceries,164,0.24,True,0.03,0.48,High,19.0,3.14,High,Yes,7,Online Wallet,False,False,True,10.97,12,38,5,Gold,Email,9,84,3424,False,Premium,245,99.7,14994.49,552943.4248,0.59375
CUST105388,59,Male,Astana,High,83.77,9,7219.12,410.74,30.0,Beauty,34,0.96,True,0.61,0.33,High,10.0,2.52,Low,Yes,2,Cash,True,True,True,10.73,2,28,16,Bronze,App,8,25,1961,True,Basic,105,49.22,16729.54,604745.6823999999,0.3225806451612903
CUST105393,59,Female,Almaty,Medium,94.81,1,5412.64,403.17,26.0,Beauty,89,0.34,False,0.1,0.02,Low,16.0,3.97,Low,No,5,Cash,False,False,True,14.83,4,45,13,Platinum,App,3,99,1546,True,Premium,341,24.28,13805.35,513172.39840000006,0.5925925925925926
CUST105405,27,Female,Shymkent,High,87.62,4,9617.91,443.12,8.0,Clothing,26,0.7,False,0.62,0.72,High,7.0,2.36,Low,Yes,7,Online Wallet,True,True,True,14.96,4,26,9,Platinum,SMS,9,49,1569,True,0,118,99.78,5428.72,842721.2742,0.7777777777777778
CUST105408,32,Male,Karaganda,Medium,80.36,3,6544.9,491.69,48.0,Electronics,322,0.11,True,0.06,0.1,Medium,14.0,1.6,High,No,7,Card,False,True,True,16.83,8,15,14,Gold,Email,1,-55,2025,False,0,45,51.05,14990.22,525948.164,0.2857142857142857
CUST105412,19,Male,Karaganda,Medium,95.77,3,7769.31,268.66,29.0,Electronics,314,0.51,True,0.05,0.94,Medium,15.0,2.89,Low,No,6,Cash,True,False,False,17.75,12,15,19,Gold,Social Media,6,-1,2013,False,0,221,67.53,12800.79,744066.8187000001,0.5
CUST105418,35,Female,Almaty,Low,73.16,3,8869.72,138.77,49.0,Clothing,334,0.44,False,0.41,0.88,Low,0.0,1.43,Low,Yes,7,Cash,False,True,False,2.24,14,31,2,Bronze,App,1,-56,1171,True,Premium,346,73.54,19549.43,648908.7152,0.0
CUST105420,66,Male,Karaganda,High,92.21,9,7423.95,28.49,46.0,Groceries,270,0.84,True,0.83,0.71,High,16.0,2.51,High,No,5,Card,True,False,True,2.03,4,16,27,Silver,SMS,3,73,1971,True,0,341,23.1,198.45,684562.4295,0.3404255319148936
CUST105424,55,Female,Astana,High,64.17,7,9618.46,59.31,32.0,Groceries,9,0.5,False,0.97,0.58,Medium,1.0,1.1,High,No,7,Cash,True,False,False,7.63,14,44,38,Gold,App,5,12,925,True,0,150,19.92,696.06,617216.5782,0.030303030303030304
CUST105428,47,Male,Karaganda,High,88.65,3,6618.61,274.91,5.0,Clothing,222,0.26,True,0.11,0.36,Low,19.0,4.75,High,Yes,0,Card,True,False,True,2.35,14,15,30,Gold,Social Media,8,55,3339,True,Premium,126,73.96,16202.09,586739.7765,3.1666666666666665
CUST105431,45,Female,Almaty,Low,61.59,1,9839.71,119.71,37.0,Groceries,2,0.11,False,0.04,0.33,Low,11.0,4.42,Medium,Yes,2,Card,True,True,False,11.77,6,20,1,Gold,Social Media,1,22,2553,False,Basic,244,1.59,4929.35,606027.7389,0.2894736842105263
CUST105433,63,Male,Shymkent,Low,56.53,9,9784.47,130.29,32.0,Clothing,68,0.71,True,0.08,0.93,Low,6.0,1.28,Medium,Yes,2,Online Wallet,False,True,False,4.65,10,39,12,Platinum,App,9,64,1422,False,Premium,2,86.87,4688.16,553116.0891,0.18181818181818182
CUST105444,49,Male,Karaganda,Low,73.95,5,7203.68,459.18,36.0,Beauty,184,0.58,False,0.11,0.02,Medium,15.0,3.03,Medium,No,7,Online Wallet,True,False,False,15.59,8,6,39,Silver,Social Media,6,32,3395,False,0,220,10.88,14148.95,532712.136,0.40540540540540543
CUST105449,54,Male,Almaty,High,60.95,4,8556.41,488.11,34.0,Electronics,157,0.9,True,0.35,0.1,Low,3.0,2.23,Low,No,8,Cash,False,True,False,5.96,6,44,22,Silver,App,6,-3,1951,True,0,187,46.88,18529.24,521513.18950000004,0.08571428571428572
CUST105456,54,Male,Almaty,Low,96.88,9,8109.41,212.66,17.0,Beauty,184,0.52,True,0.79,0.67,Low,17.0,3.18,High,No,9,Online Wallet,True,False,True,16.52,10,3,8,Bronze,Social Media,1,60,879,True,0,123,22.42,12985.85,785639.6407999999,0.9444444444444444
CUST105461,52,Male,Astana,Medium,69.24,8,7399.54,30.18,32.0,Electronics,358,0.95,False,0.4,0.49,High,1.0,1.03,High,No,9,Cash,False,True,False,13.99,6,17,20,Gold,SMS,7,92,3519,False,Basic,180,16.12,19963.24,512344.14959999995,0.030303030303030304
