customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,purchase_intensity,digital_engagement,value_per_year,customer_class,engagement_index,churn_flag,loyalty_spend,activity_value,engagement_value,total_spent_squared,loyalty_score_squared,interaction_term,weighted_loyalty
CUST106858,33,Male,Karaganda,High,81.05,8.0,2043.9,17.17,7.0,Clothing,42.0,0.36,False,0.53,0.01,Medium,8,3.14,High,No,3,Card,True,False,True,12.8,10,15.0,17.0,Gold,App,1,-26,1100,True,,67,16.81,4615.12,0.7777777777777778,16.0,227.10000000000002,Low Value,0.29977628635346754,0,165658.095,120.19000000000001,612.7127516778523,4177527.2100000004,6569.1025,165658.095,0.0016332022831992748
CUST106859,63,Male,Shymkent,High,78.42,1.0,1230.17,90.6,24.0,Electronics,355.0,0.25,True,0.91,0.7,High,11,4.6,Medium,Yes,1,Online Wallet,False,True,True,14.68,6,45.0,1.0,Platinum,SMS,5,80,1604,True,,106,49.04,12288.41,12.0,23.0,615.085,Low Value,0.4720357941834452,0,96469.9314,2174.3999999999996,580.6842729306488,1513318.2289000002,6149.696400000001,96469.9314,0.00095108489701368
CUST106860,47,Male,Almaty,Medium,3.46,0.0,3657.83,70.73,27.0,Electronics,315.0,0.12,False,0.4,0.98,Medium,2,4.01,High,Yes,4,Cash,True,False,True,8.87,3,27.0,37.0,Bronze,App,2,96,1550,True,Basic,239,82.94,2080.23,27.0,32.0,3657.83,Medium Value,0.6935123042505592,0,12656.0918,1909.71,2536.750111856823,13379720.308899999,11.9716,12656.0918,0.00012477481419872428
CUST106861,69,Female,Astana,Medium,3.04,7.0,8344.27,474.95,42.0,Electronics,155.0,0.18,False,0.92,0.59,High,13,1.5,Low,No,2,Cash,True,False,True,7.71,2,49.0,11.0,Gold,Social Media,2,72,146,True,,69,55.93,4198.72,5.25,30.0,1043.03375,Medium Value,0.70917225950783,0,25366.580800000003,19947.899999999998,5917.524809843401,69626841.8329,9.2416,25366.580800000003,0.00025008592353738517
CUST106862,46,Male,Almaty,Low,83.89,5.0,912.87,7.49,2.0,Electronics,39.0,0.96,False,0.84,0.59,Low,13,1.18,Low,Yes,0,Card,False,False,False,2.04,13,44.0,2.0,Silver,Social Media,7,70,3010,True,,173,78.17,12627.4,0.3333333333333333,23.0,152.145,Low Value,0.32662192393736017,0,76580.6643,14.98,298.163355704698,833331.6369,7037.5321,76580.6643,0.0007549991190208796
CUST106863,62,Male,Karaganda,Low,57.47,1.0,2036.06,8.97,2.0,Beauty,322.0,0.93,False,0.75,0.79,Low,18,2.45,Low,Yes,8,Card,False,False,False,14.7,3,18.0,8.0,Silver,App,7,-65,1012,True,Basic,350,4.81,17043.8,1.0,13.0,1018.03,Low Value,0.20581655480984337,1,117012.3682,17.94,419.0548545861297,4145540.3236,3302.8008999999997,117012.3682,0.001153610192769597
CUST106864,32,Female,Astana,Low,95.74,2.0,4805.07,117.23,16.0,Groceries,292.0,0.05,True,0.44,0.02,High,19,3.82,Medium,Yes,5,Cash,True,True,False,10.24,6,26.0,12.0,Gold,Email,4,9,1546,True,,333,92.62,145.82,5.333333333333333,19.0,1601.6899999999998,Medium Value,0.389261744966443,0,460037.40179999993,1875.68,1870.429932885906,23088697.704899997,9166.147599999998,460037.40179999993,0.0045354507727305565
CUST106865,63,Female,Almaty,Low,43.16,4.0,2947.71,143.15,12.0,Clothing,354.0,0.47,False,0.41,0.12,Medium,19,4.43,Medium,Yes,3,Card,False,False,True,7.33,6,11.0,27.0,Bronze,SMS,5,74,1284,False,Basic,230,61.78,2168.38,2.4,19.0,589.542,Low Value,0.39597315436241615,0,127223.16359999999,1717.8000000000002,1167.2140268456378,8688994.2441,1862.7855999999997,127223.16359999999,0.00125427713790476
CUST106866,42,Female,Almaty,Medium,17.67,0.0,7244.44,282.11,40.0,Groceries,314.0,0.37,True,0.39,0.85,High,9,4.44,Medium,No,6,Card,False,False,True,18.71,1,16.0,1.0,Platinum,App,6,57,1642,False,Premium,137,76.68,10860.56,40.0,8.5,7244.44,Medium Value,0.38478747203579416,0,128009.25480000001,11284.400000000001,2787.5697539149887,52481910.9136,312.22890000000007,128009.25480000001,0.0012620271119862733
CUST106867,68,Male,Shymkent,Low,47.32,1.0,6781.53,480.81,26.0,Clothing,275.0,0.65,False,0.05,0.66,Medium,6,1.27,Low,No,3,Cash,False,True,True,3.33,12,37.0,22.0,Gold,Social Media,1,12,1039,False,Premium,178,93.09,14352.99,13.0,29.5,3390.765,Medium Value,0.6196868008948545,0,320901.9996,12501.06,4202.424630872482,45989149.14089999,2239.1824,320901.9996,0.0031637323755892076
CUST106868,55,Male,Karaganda,Medium,43.65,0.0,8440.91,235.2,10.0,Groceries,200.0,0.33,False,0.61,0.98,Low,13,4.22,Low,No,5,Card,False,False,False,1.74,7,24.0,24.0,Platinum,Social Media,0,-88,2107,False,Premium,156,56.24,9824.99,10.0,24.0,8440.91,Medium Value,0.44295302013422816,0,368445.7215,2352.0,3738.926577181208,71248961.6281,1905.3224999999998,368445.7215,0.0036324599385789387
CUST106869,59,Female,Almaty,High,51.72,6.0,2118.05,147.95,15.0,Electronics,162.0,0.28,True,0.8,0.41,Low,8,2.15,Medium,Yes,5,Card,True,True,False,9.02,7,2.0,26.0,Gold,Email,0,74,1931,True,,264,29.43,19838.49,2.142857142857143,14.0,302.5785714285715,Low Value,0.3467561521252796,0,109545.546,2219.25,734.4468680089485,4486135.802500001,2674.9584,109545.546,0.0010799957336314365
CUST106870,64,Male,Almaty,Medium,80.79,6.0,6524.3,409.42,48.0,Groceries,313.0,0.81,False,0.74,0.45,Low,0,4.67,Low,Yes,7,Online Wallet,True,False,False,2.8,14,33.0,33.0,Bronze,SMS,1,-51,2779,False,Premium,140,34.5,9453.53,6.857142857142857,33.0,932.0428571428572,Medium Value,0.8389261744966442,0,527098.197,19652.16,5473.406040268456,42566490.49,6527.024100000001,527098.197,0.005196594701940893
CUST106871,69,Female,Almaty,Low,65.56,9.0,7769.87,195.96,25.0,Electronics,137.0,0.95,True,0.58,0.66,High,0,2.99,Low,Yes,1,Card,False,True,False,12.11,1,21.0,23.0,Silver,App,8,44,3603,True,,317,24.06,1596.54,2.5,22.0,776.987,Medium Value,0.5145413870246085,0,509392.67720000003,4899.0,3997.919686800895,60370879.8169,4298.113600000001,509392.67720000003,0.005022038213393865
CUST106872,55,Male,Karaganda,Medium,18.53,4.0,720.4,75.16,4.0,Groceries,240.0,0.2,False,0.36,0.18,Medium,15,1.61,Low,Yes,5,Online Wallet,False,True,False,8.57,8,19.0,29.0,Silver,SMS,9,-25,770,True,Premium,110,40.07,9122.25,0.8,24.0,144.07999999999998,Low Value,0.41387024608501116,0,13349.012,300.64,298.152125279642,518976.16,343.3609,13349.012,0.0001316062271321816
CUST106873,40,Female,Astana,Medium,73.45,9.0,464.55,398.32,26.0,Electronics,58.0,0.24,False,0.69,0.29,Low,3,4.97,Medium,No,5,Online Wallet,False,True,True,7.74,6,16.0,33.0,Silver,App,5,37,1074,False,Premium,86,30.86,6532.33,2.6,24.5,46.455,Low Value,0.5771812080536912,0,34121.1975,10356.32,268.1295302013423,215806.7025,5394.9025,34121.1975,0.000336396586369615
CUST106874,42,Male,Karaganda,Medium,59.19,5.0,5636.66,6.2,23.0,Groceries,148.0,0.42,False,0.53,0.86,High,10,1.82,High,Yes,1,Online Wallet,False,False,False,13.35,10,27.0,4.0,Silver,SMS,4,-95,356,False,Premium,108,75.87,13669.39,3.8333333333333335,15.5,939.4433333333333,Medium Value,0.3713646532438478,0,333633.9054,142.6,2093.256286353467,31771935.955599997,3503.4561,333633.9054,0.0032892546304602306
CUST106875,59,Female,Shymkent,Medium,57.83,2.0,5919.76,106.53,37.0,Electronics,298.0,0.71,True,0.84,0.8,Medium,10,2.09,High,Yes,8,Card,True,True,False,16.37,5,32.0,36.0,Silver,Social Media,9,82,269,False,Basic,27,4.96,16197.13,12.333333333333334,34.0,1973.2533333333333,Medium Value,0.785234899328859,0,342339.7208,3941.61,4648.402147651007,35043558.457600005,3344.3089,342339.7208,0.0033750841674254567
CUST106876,24,Male,Shymkent,Medium,67.83,1.0,3988.81,319.39,49.0,Clothing,232.0,0.17,False,0.27,0.57,Low,4,3.11,High,No,0,Card,False,False,False,1.66,12,8.0,4.0,Platinum,Social Media,1,-60,2360,True,Basic,327,30.07,9392.15,24.5,6.0,1994.405,Medium Value,0.4183445190156599,0,270560.9823,15650.109999999999,1668.6968008948543,15910605.2161,4600.908899999999,270560.9823,0.0026674266297520713
CUST106877,39,Female,Karaganda,Low,56.4,9.0,457.13,55.72,42.0,Beauty,298.0,0.47,False,0.1,0.36,Low,18,1.11,Medium,No,2,Cash,True,False,False,14.96,6,34.0,13.0,Silver,SMS,1,81,951,False,,118,4.81,1256.39,4.2,23.5,45.713,Low Value,0.6263982102908277,0,25782.131999999998,2340.24,286.34541387024603,208967.8369,3180.96,25782.131999999998,0.0002541827904524984
CUST106878,34,Male,Almaty,Medium,45.75,8.0,4079.03,131.63,4.0,Electronics,215.0,0.84,False,0.0,0.64,Low,4,4.31,High,Yes,1,Cash,True,False,True,8.91,9,13.0,7.0,Silver,Email,7,20,3633,False,Premium,356,33.1,1072.26,0.4444444444444444,10.0,453.22555555555556,Medium Value,0.1767337807606264,1,186615.6225,526.52,720.902393736018,16638485.740900002,2093.0625,186615.6225,0.001839819905858835
CUST106879,35,Male,Almaty,Low,64.04,1.0,6456.68,199.69,1.0,Groceries,358.0,0.23,True,0.74,0.17,Low,9,2.81,Low,Yes,0,Online Wallet,False,True,False,16.07,11,2.0,33.0,Bronze,App,9,97,609,False,,225,3.85,6509.91,0.5,17.5,3228.34,Medium Value,0.31543624161073824,0,413485.7872000001,199.69,2036.6708724832215,41688716.6224,4101.1216,413485.7872000001,0.004076504270591121
CUST106880,66,Male,Astana,High,72.37,0.0,7048.62,201.23,1.0,Clothing,128.0,0.05,False,0.6,0.43,High,15,2.4,High,Yes,0,Cash,True,False,True,9.68,9,24.0,8.0,Platinum,Email,5,33,494,False,Premium,80,89.35,2451.41,1.0,16.0,7048.62,High Value,0.23937360178970915,0,510108.62940000003,201.23,1687.2535570469797,49683043.9044,5237.416900000001,510108.62940000003,0.005029096695912944
CUST106881,58,Female,Karaganda,Medium,22.58,8.0,4978.64,486.54,39.0,Electronics,173.0,0.91,False,0.06,0.5,Low,9,2.76,Medium,Yes,0,Cash,False,False,True,19.07,8,8.0,29.0,Platinum,SMS,6,-61,2702,True,Basic,201,82.2,9653.47,4.333333333333333,18.5,553.1822222222222,Medium Value,0.5749440715883669,0,112417.6912,18975.06,2862.4395525727073,24786856.249600004,509.85639999999995,112417.6912,0.0011083118512248435
CUST106882,27,Male,Karaganda,High,49.7,7.0,5297.75,339.4,3.0,Groceries,126.0,0.79,True,0.84,0.46,Low,5,4.88,Low,No,4,Cash,True,False,True,12.99,7,9.0,3.0,Silver,Email,4,-34,152,False,Basic,62,7.85,16613.46,0.375,6.0,662.21875,Medium Value,0.10738255033557045,0,263298.175,1018.1999999999999,568.8859060402684,28066155.0625,2470.09,263298.175,0.0025958235278040727
CUST106883,27,Male,Almaty,Low,45.82,7.0,6759.48,23.33,48.0,Beauty,362.0,0.7,False,0.48,0.42,High,0,2.97,High,Yes,2,Online Wallet,False,True,False,4.96,5,30.0,24.0,Bronze,Social Media,4,25,882,False,Basic,98,96.93,2415.27,6.0,27.0,844.935,Medium Value,0.7382550335570469,0,309719.3736,1119.84,4990.220134228187,45690569.8704,2099.4724,309719.3736,0.0030534842750338832
CUST106884,24,Male,Shymkent,Medium,3.99,6.0,4548.09,114.57,48.0,Beauty,62.0,0.09,False,0.46,0.38,Low,17,4.01,Low,Yes,8,Cash,True,True,False,8.09,5,25.0,8.0,Gold,Social Media,2,48,2995,True,,309,61.74,7881.07,6.857142857142857,16.5,649.7271428571429,Medium Value,0.5615212527964205,0,18146.879100000002,5499.36,2553.8491946308723,20685122.6481,15.920100000000001,18146.879100000002,0.0001789077942678334
CUST106885,65,Female,Shymkent,High,83.44,8.0,2708.8,310.13,15.0,Groceries,150.0,0.9,False,0.68,0.58,Low,16,1.06,Low,No,1,Card,True,True,False,2.51,14,20.0,8.0,Silver,Social Media,7,7,1607,False,Premium,228,21.4,6059.55,1.6666666666666667,14.0,300.9777777777778,Low Value,0.3064876957494407,0,226022.272,4651.95,830.213870246085,7337597.440000001,6962.2336,226022.272,0.002228325097450188
CUST106886,67,Male,Astana,Low,37.74,2.0,2307.4,358.14,43.0,Electronics,273.0,0.31,False,0.63,0.36,High,17,4.02,High,Yes,3,Online Wallet,True,False,False,14.32,12,11.0,36.0,Bronze,Social Media,4,62,3338,False,Basic,102,46.46,10609.39,14.333333333333334,23.5,769.1333333333333,Low Value,0.6845637583892618,0,87081.27600000001,15400.019999999999,1579.5624161073827,5324094.760000001,1424.3076,87081.27600000001,0.0008585233265365402
CUST106887,55,Female,Astana,High,7.27,7.0,7552.25,193.4,18.0,Clothing,282.0,0.21,False,0.24,0.59,High,2,1.38,Medium,No,9,Online Wallet,False,True,False,2.6,13,0.0,13.0,Gold,Social Media,8,88,250,False,,338,27.02,18253.75,2.25,6.5,944.03125,Medium Value,0.23713646532438476,1,54904.8575,3481.2000000000003,1790.9138702460848,57036480.0625,52.85289999999999,54904.8575,0.0005413000712565892
CUST106888,44,Male,Shymkent,Medium,45.79,0.0,4926.73,429.0,21.0,Groceries,43.0,0.49,True,0.64,0.52,Medium,18,4.17,Medium,Yes,7,Online Wallet,True,True,True,5.37,10,39.0,39.0,Silver,Social Media,5,-1,2369,False,Premium,82,36.93,2684.52,21.0,39.0,4926.73,Medium Value,0.7516778523489933,0,225594.9667,9009.0,3703.3138255033555,24272668.492899995,2096.7241,225594.9667,0.002224112348344367
CUST106889,69,Female,Karaganda,Medium,16.15,0.0,6278.45,472.0,8.0,Beauty,173.0,0.92,True,0.86,0.35,Low,8,4.67,Medium,No,0,Cash,False,False,True,18.7,11,26.0,17.0,Bronze,App,1,9,507,False,,307,40.03,5149.25,8.0,21.5,6278.45,Medium Value,0.3803131991051454,0,101396.96749999998,3776.0,2387.7774049217,39418934.402499996,260.82249999999993,101396.96749999998,0.0009996599250430992
CUST106890,50,Female,Astana,Medium,70.44,5.0,4763.95,308.96,25.0,Groceries,60.0,0.99,False,0.39,0.78,Low,13,1.94,Low,No,3,Card,False,False,True,7.16,0,28.0,9.0,Silver,Social Media,8,64,2330,False,Premium,302,20.38,480.25,4.166666666666667,18.5,793.9916666666667,Medium Value,0.436241610738255,0,335572.638,7723.999999999999,2078.2332214765097,22695219.6025,4961.7936,335572.638,0.0033083683508542314
CUST106891,18,Male,Almaty,Low,57.18,7.0,8206.49,283.38,32.0,Groceries,139.0,0.61,True,0.29,0.04,Medium,6,2.11,Low,No,0,Online Wallet,False,False,True,14.46,1,24.0,11.0,Gold,SMS,4,40,890,False,,360,40.56,8571.85,4.0,17.5,1025.81125,Medium Value,0.4742729306487695,0,469247.0982,9068.16,3892.1160626398205,67346478.12009999,3269.5524,469247.0982,0.004626248008978216
CUST106892,61,Female,Karaganda,High,27.01,7.0,5018.79,376.65,6.0,Clothing,226.0,0.96,True,0.06,0.27,Low,8,4.23,Medium,Yes,6,Online Wallet,False,True,False,13.49,5,25.0,18.0,Gold,SMS,2,-23,3158,True,Basic,240,37.59,17577.63,0.75,21.5,627.34875,Medium Value,0.36912751677852346,0,135557.5179,2259.8999999999996,1852.5734899328856,25188253.0641,729.5401,135557.5179,0.0013364444866947585
CUST106893,51,Female,Almaty,Low,95.05,9.0,9881.74,392.11,40.0,Clothing,360.0,0.45,True,0.61,0.5,Medium,6,4.14,Medium,No,4,Cash,True,False,True,2.78,9,37.0,10.0,Gold,Social Media,8,76,1880,True,,2,7.53,9627.53,4.0,23.5,988.174,High Value,0.6062639821029082,0,939259.387,15684.400000000001,5990.9430425055925,97648785.4276,9034.502499999999,939259.387,0.009260039935656335
CUST106894,21,Male,Astana,High,29.17,0.0,2501.79,111.64,20.0,Groceries,271.0,0.03,False,0.76,0.91,Low,16,4.17,Low,No,9,Card,True,False,True,3.87,6,3.0,6.0,Platinum,Social Media,0,60,3526,True,Premium,344,63.62,5989.6,20.0,4.5,2501.79,Low Value,0.2080536912751678,1,72977.2143,2232.8,520.5066442953021,6258953.2041,850.8889000000001,72977.2143,0.0007194731595596506
CUST106895,34,Female,Shymkent,Low,55.5,0.0,1471.41,244.37,49.0,Groceries,99.0,0.28,True,0.97,0.07,Low,3,4.23,Medium,Yes,0,Online Wallet,False,False,True,6.39,7,8.0,27.0,Bronze,Social Media,6,80,1532,True,Basic,305,96.35,16553.2,49.0,17.5,1471.41,Low Value,0.6241610738255032,0,81663.255,11974.130000000001,918.3968456375837,2165047.3881,3080.25,81663.255,0.0008051077402494855
CUST106896,21,Female,Astana,Medium,80.16,8.0,3798.61,226.48,29.0,Clothing,116.0,0.3,True,0.61,0.58,High,3,2.38,Low,Yes,2,Online Wallet,True,False,True,8.16,3,31.0,7.0,Silver,App,6,-67,1570,False,,243,77.8,11594.15,3.2222222222222223,19.0,422.0677777777778,Medium Value,0.46532438478747196,0,304496.5776,6567.92,1767.585861297539,14429437.932100002,6425.625599999999,304496.5776,0.003001993387420549
CUST106897,60,Female,Shymkent,High,51.39,8.0,9194.7,471.03,5.0,Clothing,191.0,0.78,False,0.45,0.17,Medium,6,4.8,Medium,No,2,Card,True,False,False,15.49,2,37.0,1.0,Silver,SMS,1,1,461,True,Basic,82,88.58,17251.32,0.5555555555555556,19.0,1021.6333333333334,Medium Value,0.29082774049217003,1,472515.63300000003,2355.1499999999996,2674.073825503356,84542508.09000002,2640.9321,472515.63300000003,0.0046584720816869865
CUST106898,43,Female,Karaganda,High,96.09,6.0,8537.89,60.32,35.0,Electronics,122.0,0.12,True,0.94,0.01,Medium,12,4.59,Low,Yes,5,Cash,False,True,True,3.11,6,21.0,12.0,Bronze,SMS,1,23,2552,False,Premium,170,0.14,19192.27,5.0,16.5,1219.6985714285713,High Value,0.48322147651006714,0,820405.8500999999,2111.2,4125.691812080537,72895565.6521,9233.2881,820405.8500999999,0.008088277892688322
CUST106899,21,Male,Astana,High,84.39,0.0,2548.79,472.02,19.0,Electronics,268.0,0.17,True,0.18,0.87,Medium,10,1.51,Low,Yes,4,Card,True,True,False,19.03,3,12.0,19.0,Silver,Social Media,2,32,2163,False,,296,98.91,1238.58,19.0,15.5,2548.79,Low Value,0.37807606263982096,0,215092.3881,8968.38,963.6364876957492,6496330.4640999995,7121.6721,215092.3881,0.0021205687494094657
CUST106900,18,Female,Astana,Low,92.1,9.0,6037.01,288.43,39.0,Electronics,127.0,0.61,True,0.71,0.88,Medium,18,1.17,Medium,No,2,Cash,True,True,True,10.67,11,5.0,19.0,Platinum,App,5,78,2380,True,Premium,331,65.63,4076.16,3.9,12.0,603.701,Medium Value,0.465324384787472,0,556008.621,11248.77,2809.1679642058166,36445489.740100004,8482.41,556008.621,0.005481618929009657
CUST106901,24,Female,Astana,Medium,37.27,1.0,5930.5,147.59,12.0,Electronics,7.0,0.13,True,0.33,0.27,Medium,7,4.67,Low,Yes,4,Online Wallet,False,False,False,4.28,6,30.0,12.0,Bronze,Email,8,-100,622,True,,14,73.26,18926.95,6.0,21.0,2965.25,Medium Value,0.3892617449664429,0,221029.73500000002,1771.08,2308.5167785234894,35170830.25,1389.0529000000001,221029.73500000002,0.0021791043043017646
CUST106902,47,Male,Karaganda,High,54.84,7.0,3004.63,435.33,33.0,Groceries,183.0,0.5,True,0.86,0.86,Low,13,1.86,Medium,Yes,3,Online Wallet,False,False,True,3.1,7,40.0,20.0,Platinum,Social Media,7,-93,460,False,,188,6.51,3220.5,4.125,30.0,375.57875,Medium Value,0.6689038031319909,0,164773.90920000002,14365.89,2009.808434004474,9027801.436900001,3007.4256000000005,164773.90920000002,0.001624485206817753
CUST106903,67,Male,Almaty,Low,84.02,7.0,2430.28,29.96,35.0,Groceries,135.0,0.04,True,0.75,0.38,Medium,5,3.96,Low,No,6,Online Wallet,False,False,False,17.01,10,2.0,32.0,Platinum,Email,9,-66,3505,True,Premium,333,73.29,9778.23,4.375,17.0,303.785,Low Value,0.5346756152125279,0,204192.1256,1048.6000000000001,1299.4114541387025,5906260.878400001,7059.3604,204192.1256,0.002013104435018603
CUST106904,26,Female,Almaty,High,90.35,4.0,3961.49,162.88,42.0,Electronics,214.0,0.67,False,0.33,0.05,Low,10,3.65,High,No,7,Online Wallet,True,False,True,19.1,2,22.0,5.0,Silver,App,4,-67,2138,False,,189,15.4,12607.72,8.4,13.5,792.298,Medium Value,0.4742729306487695,0,357920.62149999995,6840.96,1878.8274720357938,15693403.020099998,8163.122499999999,357920.62149999995,0.0035286943039994716
CUST106905,52,Male,Shymkent,Medium,94.44,1.0,7907.33,377.51,38.0,Groceries,172.0,0.91,True,0.77,0.22,High,6,3.9,High,No,1,Card,False,True,False,18.53,3,45.0,26.0,Bronze,Email,0,-40,867,True,Basic,339,48.9,3199.99,19.0,35.5,3953.665,High Value,0.7897091722595078,0,746768.2452,14345.38,6244.491029082774,62525867.7289,8918.9136,746768.2452,0.007362294025422396
CUST106906,25,Male,Astana,High,87.92,2.0,1997.98,414.71,48.0,Clothing,353.0,0.87,True,0.89,0.65,Medium,15,3.47,Low,Yes,5,Online Wallet,True,True,False,13.0,1,49.0,2.0,Bronze,Social Media,3,-43,3375,False,,257,83.91,1687.22,16.0,25.5,665.9933333333333,Low Value,0.6689038031319909,0,175662.4016,19906.079999999998,1336.4564205816553,3991924.0804,7729.9264,175662.4016,0.001731833481275925
CUST106907,41,Male,Almaty,Medium,73.08,4.0,4512.66,87.91,46.0,Clothing,151.0,0.07,False,0.25,0.21,Medium,8,2.15,Low,Yes,8,Online Wallet,False,True,False,2.15,7,48.0,5.0,Platinum,App,2,-66,653,False,Premium,319,92.35,4090.55,9.2,26.5,902.5319999999999,Medium Value,0.6756152125279641,0,329785.19279999996,4043.8599999999997,3048.821744966442,20364100.275599997,5340.6864,329785.19279999996,0.0032513106579323695
CUST106908,36,Male,Karaganda,Low,2.42,2.0,4868.82,471.18,8.0,Electronics,20.0,0.59,True,0.57,0.58,Medium,4,3.38,Medium,No,1,Cash,False,False,True,11.34,5,47.0,24.0,Gold,App,1,63,2794,False,,131,13.26,11720.45,2.6666666666666665,35.5,1622.9399999999998,Medium Value,0.5838926174496645,0,11782.544399999999,3769.44,2842.8680536912752,23705408.192399997,5.8564,11782.544399999999,0.00011616262046220454
CUST106909,53,Male,Astana,Low,31.5,9.0,9397.33,31.59,38.0,Groceries,140.0,0.1,False,0.42,0.18,High,4,3.13,Medium,No,2,Online Wallet,False,True,False,15.15,0,22.0,14.0,Silver,App,8,-82,1857,False,Premium,353,58.97,11314.06,3.8,18.0,939.733,Medium Value,0.5279642058165548,0,296015.895,1200.42,4961.453870246085,88309811.12889999,992.25,296015.895,0.002918383406360412
CUST106910,67,Male,Shymkent,Medium,12.89,0.0,3104.87,219.61,31.0,Clothing,305.0,0.05,True,0.93,0.21,Low,13,2.23,Low,Yes,0,Cash,True,True,True,8.5,11,3.0,28.0,Bronze,SMS,3,23,466,False,Premium,165,87.37,659.1,31.0,15.5,3104.87,Medium Value,0.4787472035794183,0,40021.7743,6807.910000000001,1486.4478299776285,9640217.716899998,166.15210000000002,40021.7743,0.000394569629479598
CUST106911,69,Male,Almaty,Medium,15.48,5.0,294.5,53.24,11.0,Groceries,3.0,0.61,True,0.97,0.68,Medium,18,2.39,Medium,Yes,5,Online Wallet,True,True,True,15.86,1,46.0,14.0,Gold,Social Media,4,27,207,True,,170,88.85,13164.31,1.8333333333333333,30.0,49.083333333333336,Low Value,0.5078299776286354,0,4558.86,585.64,149.55592841163312,86730.25,239.6304,4558.86,4.4945226255232774e-05
CUST106912,60,Male,Karaganda,Low,29.09,4.0,6967.94,53.36,4.0,Clothing,220.0,0.57,False,0.1,0.87,High,4,3.59,Medium,Yes,5,Card,True,False,True,5.13,12,30.0,4.0,Gold,App,5,-87,1931,False,,102,45.86,17766.64,0.8,17.0,1393.588,Medium Value,0.26398210290827734,1,202697.37459999998,213.44,1839.4114541387019,48552187.8436,846.2281,202697.37459999998,0.001998367873270658
CUST106913,44,Male,Karaganda,Medium,7.47,2.0,7582.34,457.38,40.0,Groceries,195.0,0.09,True,0.55,0.75,Medium,12,4.34,High,No,3,Online Wallet,True,True,True,7.77,4,37.0,33.0,Silver,Email,4,69,2172,False,Premium,238,52.06,11683.54,13.333333333333334,35.0,2527.4466666666667,Medium Value,0.8120805369127516,0,56640.0798,18295.2,6157.470738255033,57491879.8756,55.8009,56640.0798,0.0005584074092482418
CUST106914,49,Female,Shymkent,Medium,24.3,8.0,7060.02,452.46,5.0,Clothing,148.0,0.36,True,0.53,0.06,Medium,18,3.38,Low,Yes,1,Cash,True,False,False,4.92,9,35.0,28.0,Silver,Social Media,4,19,3587,False,Premium,29,82.09,13222.96,0.5555555555555556,31.5,784.4466666666667,Medium Value,0.5190156599552573,0,171558.486,2262.2999999999997,3664.2609395973163,49843882.400400005,590.49,171558.486,0.0016913734945304714
CUST106915,31,Female,Almaty,High,95.7,9.0,7037.32,309.55,42.0,Clothing,72.0,0.32,False,0.87,0.92,Low,18,2.75,Low,Yes,5,Online Wallet,False,True,True,12.38,12,23.0,17.0,Bronze,Email,9,68,312,False,Basic,362,4.36,2709.64,4.2,20.0,703.732,High Value,0.5883668903803131,0,673471.524,13001.1,4140.5260850111845,49523872.7824,9158.49,673471.524,0.006639670887598309
CUST106916,35,Female,Astana,Low,31.19,7.0,4883.95,483.31,22.0,Clothing,104.0,0.34,False,0.78,0.16,Low,0,1.49,High,No,4,Card,False,False,False,9.12,12,11.0,2.0,Bronze,Social Media,3,5,695,False,Basic,29,61.28,1204.07,2.75,6.5,610.49375,Medium Value,0.23937360178970915,0,152330.4005,10632.82,1169.08870246085,23852967.6025,972.8161000000001,152330.4005,0.0015018062226132682
CUST106917,45,Female,Karaganda,Low,15.97,6.0,284.74,248.07,44.0,Electronics,340.0,0.33,False,0.29,0.73,Medium,5,1.07,Medium,No,3,Cash,True,True,False,11.26,8,17.0,30.0,Platinum,Social Media,1,72,1974,True,,54,93.03,5765.43,6.285714285714286,23.5,40.67714285714286,Low Value,0.6778523489932886,0,4547.2978,10915.08,193.011677852349,81076.86760000001,255.04090000000002,4547.2978,4.483123598244348e-05
CUST106918,46,Female,Shymkent,Medium,71.83,1.0,7326.19,392.51,17.0,Groceries,131.0,0.82,True,0.52,0.73,Low,11,1.35,High,Yes,8,Card,True,True,True,2.11,5,43.0,34.0,Bronze,Email,6,97,1109,False,,42,55.07,5312.62,8.5,38.5,3663.095,High Value,0.7069351230425056,0,526240.2276999999,6672.67,5179.1410290827735,53673059.916099995,5159.5489,526240.2276999999,0.005188136090729198
CUST106919,33,Male,Karaganda,Medium,82.85,9.0,9371.55,53.15,20.0,Electronics,319.0,0.35,True,0.38,0.45,High,18,1.27,Low,No,2,Card,True,True,False,19.29,10,6.0,22.0,Platinum,Social Media,8,-52,2072,True,Basic,111,21.52,11875.49,2.0,14.0,937.155,High Value,0.3713646532438479,0,776432.9174999999,1063.0,3480.2624161073823,87825949.40249999,6864.1224999999995,776432.9174999999,0.007654754291434257
